"runtime","image_name","ressource_limit","repeat","duration","type","send","received","filepath"
"katafc","iperf","default","23","10","tcp","941237000.0","941099000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_23/iperf_tcp.txt"
"katafc","iperf","default","23","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_23/iperf_udp.txt"
"katafc","iperf","default","24","10","tcp","937659000.0","935631000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_24/iperf_tcp.txt"
"katafc","iperf","default","24","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_24/iperf_udp.txt"
"katafc","iperf","default","25","10","tcp","940732000.0","940727000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_25/iperf_tcp.txt"
"katafc","iperf","default","25","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_25/iperf_udp.txt"
"katafc","iperf","default","26","10","tcp","942113000.0","941444000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_26/iperf_tcp.txt"
"katafc","iperf","default","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_26/iperf_udp.txt"
"katafc","iperf","default","27","10","tcp","933465000.0","932051000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_27/iperf_tcp.txt"
"katafc","iperf","default","27","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_27/iperf_udp.txt"
"katafc","iperf","default","28","10","tcp","926149000.0","924120000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_28/iperf_tcp.txt"
"katafc","iperf","default","28","10","udp","1042010.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_28/iperf_udp.txt"
"katafc","iperf","default","29","10","tcp","941937000.0","941277000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_29/iperf_tcp.txt"
"katafc","iperf","default","29","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_29/iperf_udp.txt"
"katafc","iperf","default","3","10","tcp","941180000.0","940991000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_3/iperf_tcp.txt"
"katafc","iperf","default","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_3/iperf_udp.txt"
"katafc","iperf","default","30","10","tcp","938023000.0","936345000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_30/iperf_tcp.txt"
"katafc","iperf","default","30","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_30/iperf_udp.txt"
"katafc","iperf","default","31","10","tcp","938499000.0","936521000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_31/iperf_tcp.txt"
"katafc","iperf","default","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_31/iperf_udp.txt"
"katafc","iperf","default","32","10","tcp","942213000.0","941509000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_32/iperf_tcp.txt"
"katafc","iperf","default","32","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_32/iperf_udp.txt"
"katafc","iperf","default","33","10","tcp","940802000.0","940798000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_33/iperf_tcp.txt"
"katafc","iperf","default","33","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_33/iperf_udp.txt"
"katafc","iperf","default","34","10","tcp","933925000.0","932276000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_34/iperf_tcp.txt"
"katafc","iperf","default","34","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_34/iperf_udp.txt"
"katafc","iperf","default","35","10","tcp","941045000.0","940806000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_35/iperf_tcp.txt"
"katafc","iperf","default","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_35/iperf_udp.txt"
"katafc","iperf","default","4","10","tcp","941837000.0","941126000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_4/iperf_tcp.txt"
"katafc","iperf","default","4","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_4/iperf_udp.txt"
"katafc","iperf","default","5","10","tcp","931001000.0","928903000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_5/iperf_tcp.txt"
"katafc","iperf","default","5","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_5/iperf_udp.txt"
"katafc","iperf","default","6","10","tcp","940913000.0","940909000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_6/iperf_tcp.txt"
"katafc","iperf","default","6","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_6/iperf_udp.txt"
"katafc","iperf","default","7","10","tcp","938663000.0","937126000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_7/iperf_tcp.txt"
"katafc","iperf","default","7","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_7/iperf_udp.txt"
"katafc","iperf","default","8","10","tcp","939385000.0","938111000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_8/iperf_tcp.txt"
"katafc","iperf","default","8","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_8/iperf_udp.txt"
"katafc","iperf","default","9","10","tcp","932361000.0","931136000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_9/iperf_tcp.txt"
"katafc","iperf","default","9","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/katafc/iperf/10/repeat_9/iperf_udp.txt"
"runsc","iperf","default","1","10","tcp","942399000.0","942397000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_1/iperf_tcp.txt"
"runsc","iperf","default","1","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_1/iperf_udp.txt"
"runsc","iperf","default","10","10","tcp","942641000.0","942630000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_10/iperf_tcp.txt"
"runsc","iperf","default","10","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_10/iperf_udp.txt"
"runsc","iperf","default","11","10","tcp","942860000.0","942852000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_11/iperf_tcp.txt"
"runsc","iperf","default","11","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_11/iperf_udp.txt"
"runsc","iperf","default","12","10","tcp","943004000.0","942994000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_12/iperf_tcp.txt"
"runsc","iperf","default","12","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_12/iperf_udp.txt"
"runsc","iperf","default","13","10","tcp","943171000.0","943169000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_13/iperf_tcp.txt"
"runsc","iperf","default","13","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_13/iperf_udp.txt"
"runsc","iperf","default","14","10","tcp","942829000.0","942826000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_14/iperf_tcp.txt"
"runsc","iperf","default","14","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_14/iperf_udp.txt"
"runsc","iperf","default","15","10","tcp","943017000.0","943014000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_15/iperf_tcp.txt"
"runsc","iperf","default","15","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_15/iperf_udp.txt"
"runsc","iperf","default","16","10","tcp","942682000.0","942682000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_16/iperf_tcp.txt"
"runsc","iperf","default","16","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_16/iperf_udp.txt"
"runsc","iperf","default","17","10","tcp","942760000.0","941136000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_17/iperf_tcp.txt"
"runsc","iperf","default","17","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_17/iperf_udp.txt"
"runsc","iperf","default","18","10","tcp","943854000.0","943851000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_18/iperf_tcp.txt"
"runsc","iperf","default","18","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_18/iperf_udp.txt"
"runsc","iperf","default","19","10","tcp","942657000.0","941297000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_19/iperf_tcp.txt"
"runsc","iperf","default","19","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_19/iperf_udp.txt"
"runsc","iperf","default","2","10","tcp","943277000.0","943274000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_2/iperf_tcp.txt"
"runsc","iperf","default","2","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_2/iperf_udp.txt"
"runsc","iperf","default","20","10","tcp","943009000.0","943006000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_20/iperf_tcp.txt"
"runsc","iperf","default","20","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_20/iperf_udp.txt"
"runsc","iperf","default","21","10","tcp","942619000.0","942615000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_21/iperf_tcp.txt"
"runsc","iperf","default","21","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_21/iperf_udp.txt"
"runsc","iperf","default","22","10","tcp","943555000.0","943552000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_22/iperf_tcp.txt"
"runsc","iperf","default","22","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_22/iperf_udp.txt"
"runsc","iperf","default","23","10","tcp","943121000.0","943118000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_23/iperf_tcp.txt"
"runsc","iperf","default","23","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_23/iperf_udp.txt"
"runsc","iperf","default","24","10","tcp","942372000.0","942370000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_24/iperf_tcp.txt"
"runsc","iperf","default","24","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_24/iperf_udp.txt"
"runsc","iperf","default","25","10","tcp","943383000.0","943383000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_25/iperf_tcp.txt"
"runsc","iperf","default","25","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_25/iperf_udp.txt"
"runsc","iperf","default","26","10","tcp","943417000.0","943417000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_26/iperf_tcp.txt"
"runsc","iperf","default","26","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_26/iperf_udp.txt"
"runsc","iperf","default","27","10","tcp","943230000.0","943230000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_27/iperf_tcp.txt"
"runsc","iperf","default","27","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_27/iperf_udp.txt"
"runsc","iperf","default","28","10","tcp","942806000.0","942805000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_28/iperf_tcp.txt"
"runsc","iperf","default","28","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_28/iperf_udp.txt"
"runsc","iperf","default","29","10","tcp","943279000.0","943275000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_29/iperf_tcp.txt"
"runsc","iperf","default","29","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_29/iperf_udp.txt"
"runsc","iperf","default","3","10","tcp","943970000.0","943970000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_3/iperf_tcp.txt"
"runsc","iperf","default","3","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_3/iperf_udp.txt"
"runsc","iperf","default","30","10","tcp","943275000.0","943272000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_30/iperf_tcp.txt"
"runsc","iperf","default","30","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_30/iperf_udp.txt"
"runsc","iperf","default","31","10","tcp","942464000.0","942462000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_31/iperf_tcp.txt"
"runsc","iperf","default","31","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_31/iperf_udp.txt"
"runsc","iperf","default","32","10","tcp","942699000.0","942694000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_32/iperf_tcp.txt"
"runsc","iperf","default","32","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_32/iperf_udp.txt"
"runsc","iperf","default","33","10","tcp","942111000.0","941006000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_33/iperf_tcp.txt"
"runsc","iperf","default","33","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_33/iperf_udp.txt"
"runsc","iperf","default","34","10","tcp","943335000.0","943335000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_34/iperf_tcp.txt"
"runsc","iperf","default","34","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_34/iperf_udp.txt"
"runsc","iperf","default","35","10","tcp","942353000.0","940599000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_35/iperf_tcp.txt"
"runsc","iperf","default","35","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_35/iperf_udp.txt"
"runsc","iperf","default","4","10","tcp","940192000.0","938046000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_4/iperf_tcp.txt"
"runsc","iperf","default","4","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_4/iperf_udp.txt"
"runsc","iperf","default","5","10","tcp","943091000.0","943088000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_5/iperf_tcp.txt"
"runsc","iperf","default","5","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_5/iperf_udp.txt"
"runsc","iperf","default","6","10","tcp","941799000.0","940513000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_6/iperf_tcp.txt"
"runsc","iperf","default","6","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_6/iperf_udp.txt"
"runsc","iperf","default","7","10","tcp","943090000.0","943088000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_7/iperf_tcp.txt"
"runsc","iperf","default","7","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_7/iperf_udp.txt"
"runsc","iperf","default","8","10","tcp","944089000.0","944083000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_8/iperf_tcp.txt"
"runsc","iperf","default","8","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_8/iperf_udp.txt"
"runsc","iperf","default","9","10","tcp","942362000.0","942357000.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_9/iperf_tcp.txt"
"runsc","iperf","default","9","10","","-1.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/default/runsc/iperf/10/repeat_9/iperf_udp.txt"
"default","iperf","max","1","10","tcp","944331000.0","943623000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_1/iperf_tcp.txt"
"default","iperf","max","1","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_1/iperf_udp.txt"
"default","iperf","max","10","10","tcp","943365000.0","943363000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_10/iperf_tcp.txt"
"default","iperf","max","10","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_10/iperf_udp.txt"
"default","iperf","max","11","10","tcp","944521000.0","943814000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_11/iperf_tcp.txt"
"default","iperf","max","11","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_11/iperf_udp.txt"
"default","iperf","max","12","10","tcp","943909000.0","943724000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_12/iperf_tcp.txt"
"default","iperf","max","12","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_12/iperf_udp.txt"
"default","iperf","max","13","10","tcp","943487000.0","943485000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_13/iperf_tcp.txt"
"default","iperf","max","13","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_13/iperf_udp.txt"
"default","iperf","max","14","10","tcp","943925000.0","943736000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_14/iperf_tcp.txt"
"default","iperf","max","14","10","udp","1042010.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_14/iperf_udp.txt"
"default","iperf","max","15","10","tcp","944247000.0","943846000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_15/iperf_tcp.txt"
"default","iperf","max","15","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_15/iperf_udp.txt"
"default","iperf","max","16","10","tcp","943982000.0","943690000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_16/iperf_tcp.txt"
"default","iperf","max","16","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_16/iperf_udp.txt"
"default","iperf","max","17","10","tcp","944278000.0","943574000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_17/iperf_tcp.txt"
"default","iperf","max","17","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_17/iperf_udp.txt"
"default","iperf","max","18","10","tcp","944326000.0","943616000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_18/iperf_tcp.txt"
"default","iperf","max","18","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_18/iperf_udp.txt"
"default","iperf","max","19","10","tcp","943637000.0","943632000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_19/iperf_tcp.txt"
"default","iperf","max","19","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_19/iperf_udp.txt"
"default","iperf","max","2","10","tcp","944550000.0","943893000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_2/iperf_tcp.txt"
"default","iperf","max","2","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_2/iperf_udp.txt"
"default","iperf","max","20","10","tcp","943539000.0","943535000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_20/iperf_tcp.txt"
"default","iperf","max","20","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_20/iperf_udp.txt"
"default","iperf","max","21","10","tcp","943451000.0","943366000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_21/iperf_tcp.txt"
"default","iperf","max","21","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_21/iperf_udp.txt"
"default","iperf","max","22","10","tcp","944273000.0","943777000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_22/iperf_tcp.txt"
"default","iperf","max","22","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_22/iperf_udp.txt"
"default","iperf","max","23","10","tcp","943737000.0","943654000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_23/iperf_tcp.txt"
"default","iperf","max","23","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_23/iperf_udp.txt"
"default","iperf","max","24","10","tcp","943331000.0","943329000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_24/iperf_tcp.txt"
"default","iperf","max","24","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_24/iperf_udp.txt"
"default","iperf","max","25","10","tcp","944242000.0","943638000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_25/iperf_tcp.txt"
"default","iperf","max","25","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_25/iperf_udp.txt"
"default","iperf","max","26","10","tcp","943279000.0","943277000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_26/iperf_tcp.txt"
"default","iperf","max","26","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_26/iperf_udp.txt"
"default","iperf","max","27","10","tcp","944190000.0","943689000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_27/iperf_tcp.txt"
"default","iperf","max","27","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_27/iperf_udp.txt"
"default","iperf","max","28","10","tcp","943460000.0","943432000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_28/iperf_tcp.txt"
"default","iperf","max","28","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_28/iperf_udp.txt"
"default","iperf","max","29","10","tcp","944217000.0","943511000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_29/iperf_tcp.txt"
"default","iperf","max","29","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_29/iperf_udp.txt"
"default","iperf","max","3","10","tcp","943435000.0","943433000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_3/iperf_tcp.txt"
"default","iperf","max","3","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_3/iperf_udp.txt"
"default","iperf","max","30","10","tcp","943878000.0","943845000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_30/iperf_tcp.txt"
"default","iperf","max","30","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_30/iperf_udp.txt"
"default","iperf","max","31","10","tcp","943967000.0","943836000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_31/iperf_tcp.txt"
"default","iperf","max","31","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_31/iperf_udp.txt"
"default","iperf","max","32","10","tcp","943331000.0","943327000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_32/iperf_tcp.txt"
"default","iperf","max","32","10","udp","1041990.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_32/iperf_udp.txt"
"default","iperf","max","33","10","tcp","943953000.0","943758000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_33/iperf_tcp.txt"
"default","iperf","max","33","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_33/iperf_udp.txt"
"default","iperf","max","34","10","tcp","943487000.0","943485000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_34/iperf_tcp.txt"
"default","iperf","max","34","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_34/iperf_udp.txt"
"default","iperf","max","35","10","tcp","943956000.0","943352000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_35/iperf_tcp.txt"
"default","iperf","max","35","10","udp","1042000.0","-1.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_35/iperf_udp.txt"
"default","iperf","max","4","10","tcp","943331000.0","943327000.0","/opt/auswertung/Raw/bench_iperf_repeat35/max/default/iperf/10/repeat_4/iperf_tcp.txt"
